customer_id,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment,clv,rfm_score
CUST011488,2022-09-05,2,491.65999999999997,847,2,2,1,Others,983.3199999999999,5
CUST011489,2023-10-04,3,3251.54,453,3,4,4,Loyal Customers,9754.619999999999,11
CUST011490,2023-07-24,1,1381.28,525,3,1,2,Others,1381.28,6
CUST011491,2024-12-29,1,122.46,1,5,1,1,Others,122.46,7
CUST011492,2023-01-26,2,1594.39,704,2,2,3,Others,3188.78,7
CUST011493,2024-06-22,3,1204.44,191,4,4,2,Loyal Customers,3613.32,10
CUST011494,2024-11-06,5,2109.64,54,5,5,3,Loyal Customers,10548.199999999999,13
CUST011495,2021-04-24,2,961.93,1346,1,2,2,Others,1923.86,5
CUST011496,2023-11-15,5,7754.24,411,3,5,5,Loyal Customers,38771.2,13
CUST011497,2022-10-27,2,3025.89,795,2,2,4,Others,6051.78,8
CUST011498,2024-09-10,6,6988.18,111,5,5,5,Champions,41929.08,15
CUST011500,2022-04-21,3,1179.92,984,2,4,2,At Risk,3539.76,8
CUST011501,2023-10-09,1,205.2,448,3,1,1,Others,205.2,5
CUST011502,2022-11-09,1,98.38,782,2,1,1,Others,98.38,4
CUST011503,2023-05-24,2,654.36,586,3,2,1,Others,1308.72,6
CUST011504,2023-05-05,6,5301.5,605,3,5,5,Loyal Customers,31809.0,13
CUST011505,2024-05-23,2,3717.66,221,4,2,5,Others,7435.32,11
CUST011507,2022-03-15,2,2849.4300000000003,1021,2,2,4,Others,5698.860000000001,8
CUST011508,2024-08-16,4,2538.06,136,5,5,4,Champions,10152.24,14
CUST011509,2024-08-03,2,400.2199999999999,149,5,2,1,Others,800.4399999999998,8
CUST011510,2024-01-03,5,1933.48,362,4,5,3,Loyal Customers,9667.4,12
CUST011511,2024-05-27,3,1925.04,217,4,4,3,Loyal Customers,5775.12,11
CUST011512,2024-06-15,3,4463.110000000001,198,4,4,5,Champions,13389.330000000002,13
CUST011513,2024-04-03,1,338.94,271,4,1,1,Others,338.94,6
CUST011515,2023-02-26,2,1648.57,673,2,2,3,Others,3297.14,7
CUST011516,2023-01-13,1,615.1,717,2,1,1,Others,615.1,4
CUST011517,2024-03-22,3,2347.41,283,4,4,4,Champions,7042.23,12
CUST011518,2022-08-21,1,996.08,862,2,1,2,Others,996.08,5
CUST011519,2023-02-09,2,1504.52,690,2,2,3,Others,3009.04,7
CUST011520,2023-03-17,3,2225.57,654,3,4,4,Loyal Customers,6676.710000000001,11
CUST011521,2024-08-10,4,4035.37,142,5,5,5,Champions,16141.48,15
CUST011522,2024-04-21,6,2367.7,253,4,5,4,Champions,14206.199999999999,13
CUST011524,2022-08-22,2,401.09000000000003,861,2,2,1,Others,802.1800000000001,5
CUST011525,2022-01-24,1,344.32,1071,2,1,1,Others,344.32,4
CUST011526,2022-08-22,2,3164.87,861,2,2,4,Others,6329.74,8
CUST011527,2024-03-14,1,2121.88,291,4,1,3,Others,2121.88,8
CUST011528,2023-05-30,1,364.48,580,3,1,1,Others,364.48,5
CUST011529,2023-08-02,1,249.16,516,3,1,1,Others,249.16,5
CUST011530,2023-07-10,2,1983.76,539,3,2,3,Others,3967.52,8
CUST011531,2023-07-07,2,1426.75,542,3,2,3,Others,2853.5,8
CUST011532,2022-05-17,2,3209.9700000000003,958,2,2,4,Others,6419.9400000000005,8
CUST011533,2023-07-11,2,2870.0699999999997,538,3,2,4,Others,5740.139999999999,9
CUST011534,2023-06-18,1,2002.85,561,3,1,3,Others,2002.85,7
CUST011535,2023-12-22,2,1572.6799999999998,374,4,2,3,Others,3145.3599999999997,9
CUST011536,2024-10-27,3,3841.2000000000003,64,5,4,5,Champions,11523.6,14
CUST011538,2024-06-25,3,3389.13,188,4,4,5,Champions,10167.39,13
CUST011539,2023-03-04,3,4556.12,667,3,4,5,Loyal Customers,13668.36,12
CUST011540,2022-08-15,1,321.82,868,2,1,1,Others,321.82,4
CUST011541,2023-12-27,2,2599.7799999999997,369,4,2,4,Others,5199.5599999999995,10
CUST011542,2021-06-22,1,1139.92,1287,1,1,2,Others,1139.92,4
CUST011543,2023-06-13,1,846.5999999999999,566,3,1,2,Others,846.5999999999999,6
CUST011546,2023-02-18,1,118.92,681,2,1,1,Others,118.92,4
CUST011547,2023-06-25,3,2291.12,554,3,4,4,Loyal Customers,6873.36,11
CUST011548,2022-07-22,1,47.339999999999996,892,2,1,1,Others,47.339999999999996,4
CUST011549,2024-11-29,4,2267.9700000000003,31,5,5,4,Champions,9071.880000000001,14
CUST011550,2023-12-21,3,3841.4700000000003,375,4,4,5,Champions,11524.41,13
CUST011551,2023-10-04,3,4414.83,453,3,4,5,Loyal Customers,13244.49,12
CUST011552,2024-10-03,4,7337.86,88,5,5,5,Champions,29351.44,15
CUST011553,2024-10-29,2,1374.12,62,5,2,2,Others,2748.24,9
CUST011554,2022-12-15,4,6948.23,746,2,5,5,At Risk,27792.92,12
CUST011556,2023-12-05,2,2281.65,391,3,2,4,Others,4563.3,9
CUST011558,2024-11-16,7,5415.5,44,5,5,5,Champions,37908.5,15
CUST011559,2021-09-29,1,812.48,1188,1,1,2,Others,812.48,4
CUST011560,2024-03-09,1,30.25,296,4,1,1,Others,30.25,6
CUST011561,2024-12-04,2,228.47000000000003,26,5,2,1,Others,456.94000000000005,8
CUST011562,2022-01-18,1,470.36,1077,1,1,1,Others,470.36,3
CUST011565,2020-08-01,1,371.92,1612,1,1,1,Others,371.92,3
CUST011566,2023-05-26,2,2990.1299999999997,584,3,2,4,Others,5980.259999999999,9
CUST011568,2021-03-17,1,968.1299999999999,1384,1,1,2,Others,968.1299999999999,4
CUST011569,2021-06-03,2,2254.29,1306,1,2,4,Others,4508.58,7
CUST011571,2023-07-14,3,3019.94,535,3,4,4,Loyal Customers,9059.82,11
CUST011572,2021-08-11,1,1603.5,1237,1,1,3,Others,1603.5,5
CUST011574,2023-01-01,1,250.82,729,2,1,1,Others,250.82,4
CUST011575,2024-02-21,1,2128.4,313,4,1,3,Others,2128.4,8
CUST011577,2024-04-12,4,3956.8,262,4,5,5,Champions,15827.2,14
CUST011578,2023-12-06,1,1072.53,390,4,1,2,Others,1072.53,7
CUST011579,2023-09-21,2,1171.8,466,3,2,2,Others,2343.6,7
CUST011580,2022-10-30,4,3553.99,792,2,5,5,At Risk,14215.96,12
CUST011581,2023-04-08,2,3254.3199999999997,632,3,2,4,Others,6508.639999999999,9
CUST011582,2024-03-12,2,731.64,293,4,2,2,Others,1463.28,8
CUST011583,2023-12-27,2,1052.37,369,4,2,2,Others,2104.74,8
CUST011584,2024-11-09,3,1869.08,51,5,4,3,Loyal Customers,5607.24,12
CUST011585,2020-03-11,2,729.45,1755,1,2,2,Others,1458.9,5
CUST011586,2021-09-30,3,5205.21,1187,1,4,5,At Risk,15615.630000000001,10
CUST011587,2022-05-18,1,694.38,957,2,1,1,Others,694.38,4
CUST011588,2021-11-07,1,119.44,1149,1,1,1,Others,119.44,3
CUST011589,2023-07-14,2,3064.23,535,3,2,4,Others,6128.46,9
CUST011591,2023-11-08,3,1410.89,418,3,4,2,Loyal Customers,4232.67,9
CUST011592,2024-05-10,4,2148.35,234,4,5,3,Loyal Customers,8593.4,12
CUST011593,2023-07-15,2,734.8199999999999,534,3,2,2,Others,1469.6399999999999,7
CUST011594,2023-09-21,3,1631.94,466,3,4,3,Loyal Customers,4895.82,10
CUST011595,2023-06-27,1,1414.35,552,3,1,3,Others,1414.35,7
CUST011596,2022-03-02,2,1679.6999999999998,1034,2,2,3,Others,3359.3999999999996,7
CUST011597,2023-11-17,1,678.5,409,3,1,1,Others,678.5,5
CUST011599,2024-03-13,2,2076.31,292,4,2,3,Others,4152.62,9
CUST011601,2023-10-31,3,2894.58,426,3,4,4,Loyal Customers,8683.74,11
CUST011602,2023-11-16,3,1373.11,410,3,4,2,Loyal Customers,4119.33,9
CUST011603,2021-12-07,2,3183.5699999999997,1119,1,2,4,Others,6367.139999999999,7
CUST011604,2020-05-15,2,2041.04,1690,1,2,3,Others,4082.08,6
CUST011605,2024-02-15,6,4927.4,319,4,5,5,Champions,29564.399999999998,14
CUST011606,2024-04-04,4,2770.8199999999997,270,4,5,4,Champions,11083.279999999999,13
CUST011607,2023-05-26,1,2825.7,584,3,1,4,Others,2825.7,8
CUST011609,2024-12-22,2,217.04,8,5,2,1,Others,434.08,8
CUST011610,2024-11-05,5,7662.33,55,5,5,5,Champions,38311.65,15
CUST011611,2022-10-13,2,2524.7799999999997,809,2,2,4,Others,5049.5599999999995,8
CUST011612,2023-02-03,2,1095.9299999999998,696,2,2,2,Others,2191.8599999999997,6
CUST011613,2024-04-15,3,2403.24,259,4,4,4,Champions,7209.719999999999,12
CUST011614,2022-02-28,1,85.68,1036,2,1,1,Others,85.68,4
CUST011615,2024-06-08,1,1142.64,205,4,1,2,Others,1142.64,7
CUST011616,2024-01-19,6,6313.48,346,4,5,5,Champions,37880.88,14
CUST011618,2020-11-29,2,4329.8,1492,1,2,5,Others,8659.6,8
CUST011619,2024-08-08,3,4752.7,144,5,4,5,Champions,14258.099999999999,14
CUST011620,2024-10-25,2,2233.4,66,5,2,4,Others,4466.8,11
CUST011621,2023-07-24,2,855.3899999999999,525,3,2,2,Others,1710.7799999999997,7
CUST011622,2020-11-05,1,1519.9499999999998,1516,1,1,3,Others,1519.9499999999998,5
CUST011623,2023-11-03,3,3698.87,423,3,4,5,Loyal Customers,11096.61,12
CUST011624,2020-01-05,1,858.7,1821,1,1,2,Others,858.7,4
CUST011626,2021-01-01,1,890.52,1459,1,1,2,Others,890.52,4
CUST011627,2024-11-28,2,506.03,32,5,2,1,Others,1012.06,8
CUST011628,2024-03-29,4,1069.48,276,4,5,2,Loyal Customers,4277.92,11
CUST011629,2022-03-26,1,1711.2,1010,2,1,3,Others,1711.2,6
CUST011630,2021-09-12,1,220.85,1205,1,1,1,Others,220.85,3
CUST011632,2024-05-18,3,3935.3,226,4,4,5,Champions,11805.900000000001,13
CUST011633,2023-07-08,3,2889.27,541,3,4,4,Loyal Customers,8667.81,11
CUST011634,2024-07-18,1,1799.19,165,5,1,3,Others,1799.19,9
CUST011635,2021-03-31,2,732.95,1370,1,2,2,Others,1465.9,5
CUST011636,2024-11-19,4,6168.71,41,5,5,5,Champions,24674.84,15
CUST011637,2024-05-08,1,1956.45,236,4,1,3,Others,1956.45,8
CUST011638,2024-11-11,5,5907.95,49,5,5,5,Champions,29539.75,15
CUST011639,2024-04-26,1,12.66,248,4,1,1,Others,12.66,6
CUST011640,2021-11-30,2,336.97,1126,1,2,1,Others,673.94,4
CUST011641,2024-11-25,2,2484.55,35,5,2,4,Others,4969.1,11
CUST011643,2024-06-12,2,1431.79,201,4,2,3,Others,2863.58,9
CUST011644,2024-10-14,2,2286.81,77,5,2,4,Others,4573.62,11
CUST011645,2021-05-15,1,635.61,1325,1,1,1,Others,635.61,3
CUST011646,2024-08-22,3,2241.01,130,5,4,4,Champions,6723.030000000001,13
CUST011647,2023-08-03,1,436.59000000000003,515,3,1,1,Others,436.59000000000003,5
CUST011648,2023-11-26,4,1950.4699999999998,400,3,5,3,Loyal Customers,7801.879999999999,11
CUST011649,2020-08-31,1,993.0,1582,1,1,2,Others,993.0,4
CUST011650,2022-12-24,2,1867.22,737,2,2,3,Others,3734.44,7
CUST011651,2024-02-26,1,2902.6499999999996,308,4,1,4,Others,2902.6499999999996,9
CUST011652,2022-12-31,3,4320.12,730,2,4,5,At Risk,12960.36,11
CUST011653,2022-11-12,3,2528.33,779,2,4,4,At Risk,7584.99,10
CUST011654,2024-08-29,4,4813.43,123,5,5,5,Champions,19253.72,15
CUST011655,2023-03-25,2,754.98,646,3,2,2,Others,1509.96,7
CUST011656,2023-10-04,2,2268.16,453,3,2,4,Others,4536.32,9
CUST011657,2024-01-15,1,363.75,350,4,1,1,Others,363.75,6
CUST011658,2021-07-23,1,1342.72,1256,1,1,2,Others,1342.72,4
CUST011659,2023-04-08,4,5551.63,632,3,5,5,Loyal Customers,22206.52,13
CUST011660,2022-05-11,1,1045.6200000000001,964,2,1,2,Others,1045.6200000000001,5
CUST011661,2022-01-27,3,1122.02,1068,2,4,2,At Risk,3366.06,8
CUST011663,2022-12-14,3,3321.4799999999996,747,2,4,5,At Risk,9964.439999999999,11
CUST011664,2024-03-20,3,3401.83,285,4,4,5,Champions,10205.49,13
CUST011665,2024-11-10,7,5350.57,50,5,5,5,Champions,37453.99,15
CUST011666,2022-11-15,2,2410.32,776,2,2,4,Others,4820.64,8
CUST011667,2024-04-14,2,2533.95,260,4,2,4,Others,5067.9,10
CUST011668,2022-07-07,2,2508.24,907,2,2,4,Others,5016.48,8
CUST011671,2023-03-12,1,934.78,659,3,1,2,Others,934.78,6
CUST011672,2024-05-08,2,3228.6,236,4,2,4,Others,6457.2,10
CUST011675,2022-11-11,1,1042.48,780,2,1,2,Others,1042.48,5
CUST011676,2023-06-24,2,2227.48,555,3,2,4,Others,4454.96,9
CUST011677,2024-09-03,2,1559.2600000000002,118,5,2,3,Others,3118.5200000000004,10
CUST011678,2023-10-05,4,3682.4700000000003,452,3,5,5,Loyal Customers,14729.880000000001,13
CUST011679,2020-12-22,1,1668.6000000000001,1469,1,1,3,Others,1668.6000000000001,5
CUST011680,2023-03-16,4,6463.48,655,3,5,5,Loyal Customers,25853.92,13
CUST011681,2023-02-03,2,554.28,696,2,2,1,Others,1108.56,5
CUST011682,2020-08-26,1,205.85000000000002,1587,1,1,1,Others,205.85000000000002,3
CUST011683,2021-11-23,1,1475.68,1133,1,1,3,Others,1475.68,5
CUST011685,2021-11-16,1,150.3,1140,1,1,1,Others,150.3,3
CUST011686,2024-05-09,1,87.64,235,4,1,1,Others,87.64,6
CUST011687,2022-04-10,2,1911.29,995,2,2,3,Others,3822.58,7
CUST011688,2023-12-27,1,786.2,369,4,1,2,Others,786.2,7
CUST011689,2020-11-04,1,1815.65,1517,1,1,3,Others,1815.65,5
CUST011690,2023-04-03,2,2730.92,637,3,2,4,Others,5461.84,9
CUST011691,2022-10-16,2,1140.09,806,2,2,2,Others,2280.18,6
CUST011692,2024-12-19,3,3325.02,11,5,4,5,Champions,9975.06,14
CUST011693,2024-07-22,3,2242.6400000000003,161,5,4,4,Champions,6727.920000000001,13
CUST011696,2024-06-06,2,1554.4199999999998,207,4,2,3,Others,3108.8399999999997,9
CUST011697,2024-04-30,2,2907.15,244,4,2,4,Others,5814.3,10
CUST011699,2024-01-29,2,951.19,336,4,2,2,Others,1902.38,8
CUST011700,2021-04-12,1,1372.4,1358,1,1,2,Others,1372.4,4
CUST011701,2024-03-06,1,617.58,299,4,1,1,Others,617.58,6
CUST011702,2023-12-29,2,2000.97,367,4,2,3,Others,4001.94,9
CUST011703,2024-10-09,8,2743.63,82,5,5,4,Champions,21949.04,14
CUST011704,2024-08-14,5,2654.13,138,5,5,4,Champions,13270.650000000001,14
CUST011705,2022-07-02,2,2396.24,912,2,2,4,Others,4792.48,8
CUST011706,2023-08-17,5,7946.26,501,3,5,5,Loyal Customers,39731.3,13
CUST011707,2023-01-23,2,2667.23,707,2,2,4,Others,5334.46,8
CUST011708,2023-05-25,2,5276.6,585,3,2,5,Others,10553.2,10
CUST011709,2022-07-22,2,3061.5200000000004,892,2,2,4,Others,6123.040000000001,8
CUST011710,2024-11-29,5,6389.290000000001,31,5,5,5,Champions,31946.450000000004,15
CUST011711,2023-07-13,2,437.74,536,3,2,1,Others,875.48,6
CUST011712,2023-01-25,1,1068.88,705,2,1,2,Others,1068.88,5
CUST011713,2024-07-04,5,7169.96,179,4,5,5,Champions,35849.8,14
CUST011714,2022-01-13,2,1241.2,1082,1,2,2,Others,2482.4,5
CUST011715,2023-04-08,1,978.74,632,3,1,2,Others,978.74,6
CUST011716,2024-08-15,3,1343.01,137,5,4,2,Loyal Customers,4029.0299999999997,11
CUST011717,2024-08-29,2,1439.12,123,5,2,3,Others,2878.24,10
CUST011718,2023-05-04,1,116.25,606,3,1,1,Others,116.25,5
CUST011719,2024-07-31,5,7634.56,152,5,5,5,Champions,38172.8,15
CUST011720,2021-11-18,2,1433.12,1138,1,2,3,Others,2866.24,6
CUST011721,2023-09-30,1,1152.65,457,3,1,2,Others,1152.65,6
CUST011723,2022-05-16,2,2972.8300000000004,959,2,2,4,Others,5945.660000000001,8
CUST011724,2020-01-19,1,1238.24,1807,1,1,2,Others,1238.24,4
CUST011726,2023-07-26,5,5553.9,523,3,5,5,Loyal Customers,27769.5,13
CUST011727,2024-02-25,5,6036.56,309,4,5,5,Champions,30182.800000000003,14
CUST011729,2022-11-19,2,2067.7,772,2,2,3,Others,4135.4,7
CUST011730,2020-10-22,1,37.09,1530,1,1,1,Others,37.09,3
CUST011731,2024-02-02,3,1193.3,332,4,4,2,Loyal Customers,3579.8999999999996,10
CUST011732,2023-07-13,1,518.34,536,3,1,1,Others,518.34,5
CUST011733,2024-02-21,2,2501.52,313,4,2,4,Others,5003.04,10
CUST011736,2023-12-13,3,2686.4900000000002,383,4,4,4,Champions,8059.470000000001,12
CUST011737,2024-12-02,1,127.95,28,5,1,1,Others,127.95,7
CUST011738,2022-11-17,3,4986.61,774,2,4,5,At Risk,14959.829999999998,11
CUST011740,2024-08-27,1,2329.35,125,5,1,4,Others,2329.35,10
CUST011741,2021-06-19,1,628.18,1290,1,1,1,Others,628.18,3
CUST011742,2024-09-24,3,2491.96,97,5,4,4,Champions,7475.88,13
CUST011743,2020-06-13,1,36.77,1661,1,1,1,Others,36.77,3
CUST011744,2023-12-21,3,2452.84,375,4,4,4,Champions,7358.52,12
CUST011745,2024-01-04,2,1020.27,361,4,2,2,Others,2040.54,8
CUST011746,2024-10-31,2,4222.35,60,5,2,5,Others,8444.7,12
CUST011747,2022-12-17,1,1579.32,744,2,1,3,Others,1579.32,6
CUST011748,2022-07-22,3,1884.25,892,2,4,3,At Risk,5652.75,9
CUST011749,2024-03-14,3,2568.8500000000004,291,4,4,4,Champions,7706.550000000001,12
CUST011750,2020-01-11,1,774.1800000000001,1815,1,1,2,Others,774.1800000000001,4
CUST011753,2023-03-07,3,2296.92,664,3,4,4,Loyal Customers,6890.76,11
CUST011754,2021-03-09,3,1798.8799999999999,1392,1,4,3,At Risk,5396.639999999999,8
CUST011755,2024-10-24,4,4260.5199999999995,67,5,5,5,Champions,17042.079999999998,15
CUST011756,2023-11-10,1,232.49,416,3,1,1,Others,232.49,5
CUST011757,2024-03-03,4,5371.2,302,4,5,5,Champions,21484.8,14
CUST011758,2024-12-29,5,6168.7,1,5,5,5,Champions,30843.5,15
CUST011759,2024-08-22,3,603.78,130,5,4,1,Loyal Customers,1811.34,10
CUST011760,2024-11-20,2,838.2,40,5,2,2,Others,1676.4,9
CUST011761,2024-03-01,5,2827.19,304,4,5,4,Champions,14135.95,13
CUST011762,2023-10-11,1,873.3,446,3,1,2,Others,873.3,6
CUST011763,2024-03-06,2,550.15,299,4,2,1,Others,1100.3,7
CUST011764,2024-08-01,5,3193.33,151,5,5,4,Champions,15966.65,14
CUST011765,2024-07-09,5,2718.3199999999997,174,5,5,4,Champions,13591.599999999999,14
CUST011766,2020-08-20,2,1445.71,1593,1,2,3,Others,2891.42,6
CUST011767,2021-01-09,1,1524.08,1451,1,1,3,Others,1524.08,5
CUST011768,2022-06-20,1,1937.44,924,2,1,3,Others,1937.44,6
CUST011769,2022-12-09,4,5193.58,752,2,5,5,At Risk,20774.32,12
CUST011770,2024-11-17,3,2496.35,43,5,4,4,Champions,7489.049999999999,13
CUST011771,2024-01-17,3,2894.26,348,4,4,4,Champions,8682.78,12
CUST011772,2022-09-30,1,626.25,822,2,1,1,Others,626.25,4
CUST011773,2024-07-22,2,2188.41,161,5,2,3,Others,4376.82,10
CUST011774,2024-09-29,1,2060.08,92,5,1,3,Others,2060.08,9
CUST011775,2020-01-05,1,281.32,1821,1,1,1,Others,281.32,3
CUST011776,2023-03-29,6,6636.389999999999,642,3,5,5,Loyal Customers,39818.34,13
CUST011777,2024-01-13,4,1225.56,352,4,5,2,Loyal Customers,4902.24,11
CUST011778,2023-12-08,1,536.13,388,4,1,1,Others,536.13,6
CUST011779,2024-01-18,4,3858.6699999999996,347,4,5,5,Champions,15434.679999999998,14
CUST011781,2022-03-15,1,54.87,1021,2,1,1,Others,54.87,4
CUST011782,2023-08-23,1,1024.58,495,3,1,2,Others,1024.58,6
CUST011783,2023-06-05,2,4566.8099999999995,574,3,2,5,Others,9133.619999999999,10
CUST011784,2024-10-12,5,2823.14,79,5,5,4,Champions,14115.699999999999,14
CUST011785,2024-06-19,3,1263.69,194,4,4,2,Loyal Customers,3791.07,10
CUST011786,2022-05-28,2,577.8,947,2,2,1,Others,1155.6,5
CUST011787,2024-01-04,3,2616.9,361,4,4,4,Champions,7850.700000000001,12
CUST011788,2022-11-28,2,1348.6,763,2,2,2,Others,2697.2,6
CUST011790,2021-09-17,2,561.76,1200,1,2,1,Others,1123.52,4
CUST011791,2022-09-10,3,1853.88,842,2,4,3,At Risk,5561.64,9
CUST011792,2023-07-07,2,1544.4099999999999,542,3,2,3,Others,3088.8199999999997,8
CUST011793,2024-08-22,3,3066.98,130,5,4,4,Champions,9200.94,13
CUST011794,2020-04-21,1,1591.6,1714,1,1,3,Others,1591.6,5
CUST011795,2022-12-18,3,1863.73,743,2,4,3,At Risk,5591.1900000000005,9
CUST011796,2022-08-21,2,2865.9,862,2,2,4,Others,5731.8,8
CUST011797,2023-03-15,1,1886.92,656,3,1,3,Others,1886.92,7
CUST011798,2024-09-29,3,1974.1999999999998,92,5,4,3,Loyal Customers,5922.599999999999,12
CUST011799,2024-08-10,1,2659.75,142,5,1,4,Others,2659.75,10
CUST011800,2021-11-08,1,259.65,1148,1,1,1,Others,259.65,3
CUST011801,2022-03-18,3,2985.14,1018,2,4,4,At Risk,8955.42,10
CUST011802,2024-10-17,1,1673.04,74,5,1,3,Others,1673.04,9
CUST011803,2024-12-27,5,2928.69,3,5,5,4,Champions,14643.45,14
CUST011805,2024-02-18,2,2922.25,316,4,2,4,Others,5844.5,10
CUST011806,2023-07-10,1,392.84,539,3,1,1,Others,392.84,5
CUST011807,2020-09-26,1,2330.64,1556,1,1,4,Others,2330.64,6
CUST011808,2024-08-04,1,344.56,148,5,1,1,Others,344.56,7
CUST011809,2021-06-10,3,589.43,1299,1,4,1,At Risk,1768.29,6
CUST011810,2020-04-16,1,989.52,1719,1,1,2,Others,989.52,4
CUST011811,2023-09-13,3,3352.95,474,3,4,5,Loyal Customers,10058.849999999999,12
CUST011812,2024-05-24,2,1050.9,220,4,2,2,Others,2101.8,8
CUST011813,2022-05-27,1,246.54000000000002,948,2,1,1,Others,246.54000000000002,4
CUST011814,2024-12-25,4,4082.57,5,5,5,5,Champions,16330.28,15
CUST011815,2020-11-03,1,1851.35,1518,1,1,3,Others,1851.35,5
CUST011817,2022-11-14,3,3476.0299999999997,777,2,4,5,At Risk,10428.09,11
CUST011818,2023-07-26,2,577.73,523,3,2,1,Others,1155.46,6
CUST011819,2022-07-11,2,2806.6000000000004,903,2,2,4,Others,5613.200000000001,8
CUST011820,2023-11-28,2,2797.1699999999996,398,3,2,4,Others,5594.339999999999,9
CUST011821,2024-09-25,2,2187.8,96,5,2,3,Others,4375.6,10
CUST011822,2024-04-07,5,3041.34,267,4,5,4,Champions,15206.7,13
CUST011823,2020-11-25,2,3496.37,1496,1,2,5,Others,6992.74,8
CUST011824,2022-02-06,3,1160.8200000000002,1058,2,4,2,At Risk,3482.4600000000005,8
CUST011825,2023-11-20,1,1320.54,406,3,1,2,Others,1320.54,6
CUST011826,2022-04-03,2,1022.29,1002,2,2,2,Others,2044.58,6
CUST011827,2023-02-27,1,583.14,672,2,1,1,Others,583.14,4
CUST011828,2024-11-16,4,3629.72,44,5,5,5,Champions,14518.88,15
CUST011829,2021-05-13,1,193.2,1327,1,1,1,Others,193.2,3
CUST011830,2022-08-18,1,58.01,865,2,1,1,Others,58.01,4
CUST011831,2021-12-04,1,1375.65,1122,1,1,2,Others,1375.65,4
CUST011832,2020-05-09,2,791.26,1696,1,2,2,Others,1582.52,5
CUST011833,2022-01-09,1,248.04,1086,1,1,1,Others,248.04,3
CUST011834,2022-01-10,2,1416.22,1085,1,2,3,Others,2832.44,6
CUST011835,2022-07-08,4,1398.03,906,2,5,2,At Risk,5592.12,9
CUST011836,2021-03-30,4,3075.81,1371,1,5,4,At Risk,12303.24,10
CUST011837,2022-11-10,1,481.23,781,2,1,1,Others,481.23,4
CUST011838,2020-12-07,1,288.11,1484,1,1,1,Others,288.11,3
CUST011839,2024-03-13,2,628.64,292,4,2,1,Others,1257.28,7
CUST011840,2024-03-25,3,2856.66,280,4,4,4,Champions,8569.98,12
CUST011841,2020-07-06,1,469.9,1638,1,1,1,Others,469.9,3
CUST011842,2023-07-14,2,1811.62,535,3,2,3,Others,3623.24,8
CUST011843,2023-09-03,1,1416.69,484,3,1,3,Others,1416.69,7
CUST011844,2024-10-27,4,3986.5,64,5,5,5,Champions,15946.0,15
CUST011845,2024-10-13,3,1907.2000000000003,78,5,4,3,Loyal Customers,5721.6,12
CUST011846,2022-01-06,2,1976.87,1089,1,2,3,Others,3953.74,6
CUST011848,2022-05-26,2,606.8900000000001,949,2,2,1,Others,1213.7800000000002,5
CUST011849,2023-01-23,2,2367.13,707,2,2,4,Others,4734.26,8
CUST011850,2024-09-10,1,1045.36,111,5,1,2,Others,1045.36,8
CUST011852,2021-08-21,1,1985.48,1227,1,1,3,Others,1985.48,5
CUST011853,2022-04-08,2,530.65,997,2,2,1,Others,1061.3,5
CUST011854,2024-12-06,3,5860.33,24,5,4,5,Champions,17580.989999999998,14
CUST011855,2023-06-06,1,2159.75,573,3,1,3,Others,2159.75,7
CUST011856,2021-06-25,1,2935.5,1284,1,1,4,Others,2935.5,6
CUST011857,2022-01-14,3,3413.21,1081,1,4,5,At Risk,10239.630000000001,10
CUST011858,2021-04-19,1,1316.28,1351,1,1,2,Others,1316.28,4
CUST011860,2023-04-08,1,50.48,632,3,1,1,Others,50.48,5
CUST011861,2024-07-27,3,1924.54,156,5,4,3,Loyal Customers,5773.62,12
CUST011862,2023-08-11,1,1513.84,507,3,1,3,Others,1513.84,7
CUST011864,2022-10-19,1,911.1299999999999,803,2,1,2,Others,911.1299999999999,5
CUST011866,2023-04-14,4,2776.51,626,3,5,4,Loyal Customers,11106.04,12
CUST011867,2024-01-11,1,18.42,354,4,1,1,Others,18.42,6
CUST011868,2021-06-01,1,316.46999999999997,1308,1,1,1,Others,316.46999999999997,3
CUST011870,2024-05-10,4,1452.89,234,4,5,3,Loyal Customers,5811.56,12
CUST011871,2024-10-09,3,1905.04,82,5,4,3,Loyal Customers,5715.12,12
CUST011872,2022-09-07,2,2227.41,845,2,2,4,Others,4454.82,8
CUST011873,2024-12-12,2,2195.84,18,5,2,3,Others,4391.68,10
